#lag #dataset_size #RMSE #lmfit_usage #lmfit_calls
# AdaptableHolt:
5	60	1.689726	0.773050	141
5	120	2.267353	0.757143	70
5	180	1.309812	0.765957	47
5	240	1.308389	0.800000	35
5	300	1.513485	0.785714	28
5	360	1.928823	0.739130	23
5	420	1.661820	0.750000	20
5	480	1.320589	0.823529	17
5	540	1.620060	0.800000	15
5	600	1.315450	0.785714	14


